RUN_DT, STOP_STN, STLB_TRN_CLSF_CD, UP_DN_DV_CD, ABRD_PRNB, GOFF_PRNB, NSTP_PRNB, AGGR_YMDHMS
20191001,3900703,02,U,273,15,438,20191001000000
20191001,3900705,02,U,10,0,180,20191001000000
20191001,3900426,09,U,969,135,4582,20191001000000
20191001,3900898,09,U,10,69,1140,20191001000000
20191001,3900358,02,D,204,0,204,20191001000000
20191001,3900358,02,U,0,204,0,20191001000000
20191001,3900161,01,D,0,1,14,20191001000000
20191001,3900281,01,D,5,1,35,20191001000000
20191001,3900560,01,U,6,59,7,20191001000000
20191001,3900562,01,U,5,0,60,20191001000000
20191001,3900565,01,U,55,0,55,20191001000000
20191001,3900096,00,D,1767,7493,17833,20191001000000
20191001,3900096,07,D,692,1365,3977,20191001000000
20191001,3900096,10,D,87,259,674,20191001000000
20191001,3900884,10,D,71,108,757,20191001000000
20191001,3900096,10,U,266,95,846,20191001000000
20191001,3900111,00,D,7,731,410,20191001000000
20191001,3900099,00,D,6,41,238,20191001000000
20191001,3900685,07,D,1,173,191,20191001000000
20191001,3900699,00,D,0,249,0,20191001000000
20191001,3900361,07,D,488,0,488,20191001000000
20191001,3900229,07,D,83,1486,879,20191001000000
20191001,3900242,07,D,0,571,0,20191001000000
20191001,3900204,00,U,41,11,299,20191001000000
20191001,3900224,00,D,0,16,98,20191001000000
20191001,3900248,07,D,88,772,1503,20191001000000
20191001,3900276,07,U,352,0,740,20191001000000
20191001,3900248,00,D,76,897,1802,20191001000000
20191001,3900279,00,U,438,0,438,20191001000000
20191001,3901058,10,U,81,2,1506,20191001000000
20191001,3901059,10,U,156,31,2148,20191001000000
20191001,3900102,08,D,15,36,332,20191001000000
20191001,3900621,08,U,5,0,40,20191001000000
20191001,3900686,08,U,26,15,68,20191001000000
20191001,3900216,08,D,0,6,179,20191001000000
20191001,3900218,08,U,109,15,342,20191001000000
20191001,3900229,08,U,52,24,114,20191001000000
20191001,3900239,08,U,3,0,67,20191001000000
20191001,3900539,08,U,82,0,82,20191001000000
20191001,3900271,08,D,4,46,48,20191001000000
20191001,3900279,08,D,0,31,0,20191001000000
20191001,3900263,08,U,10,6,143,20191001000000
20191001,3900030,01,D,386,0,781,20191001000000
20191001,3900057,01,D,32,39,434,20191001000000
20191001,3900061,01,D,251,90,1142,20191001000000
20191001,3900322,01,U,119,63,979,20191001000000
20191001,3900345,01,U,44,4,154,20191001000000
20191001,3900346,01,U,22,13,114,20191001000000
20191001,3900073,02,D,1715,2201,4083,20191001000000
20191001,3900030,02,U,10,6517,7416,20191001000000
20191001,3900057,02,U,3020,1049,13733,20191001000000
20191001,3900091,02,U,266,922,4444,20191001000000
20191001,3900096,02,U,1319,3343,3287,20191001000000
20191001,3900102,02,U,525,207,3438,20191001000000
20191001,3900109,02,U,343,201,2852,20191001000000
20191001,3900111,02,U,1234,141,3316,20191001000000
20191001,3900078,02,U,12,3,375,20191001000000
20191001,3900076,02,D,7,18,361,20191001000000
20191001,3900686,02,D,140,123,547,20191001000000
20191001,3900687,02,D,52,14,585,20191001000000
20191001,3900686,02,U,112,166,516,20191001000000
20191001,3900023,04,D,337,0,337,20191001000000
20191001,3900047,04,D,304,333,978,20191001000000
20191001,3900285,04,D,7,33,158,20191001000000
20191001,3900061,04,U,187,77,754,20191001000000
20191001,3900063,04,U,19,0,108,20191001000000
20191001,3900281,04,U,19,30,284,20191001000000
20191001,3900292,04,U,104,29,214,20191001000000
20191001,3900052,02,U,141,30,1288,20191001000000
20191001,3900055,02,D,2,35,613,20191001000000
20191001,3900089,02,U,8,23,190,20191001000000
20191001,3900025,02,D,2773,0,2773,20191001000000
20191001,3900195,02,D,989,669,2800,20191001000000
20191001,3900221,02,D,12,35,624,20191001000000
20191001,3900236,02,D,0,19,227,20191001000000
20191001,3900202,02,U,90,2,755,20191001000000
20191001,3900204,02,U,524,163,2448,20191001000000
20191001,3900229,02,U,251,247,522,20191001000000
20191001,3900025,04,D,113,0,113,20191001000000
20191001,3900025,04,U,0,183,0,20191001000000
20191001,3900066,04,U,101,60,528,20191001000000
20191001,3900218,04,U,64,2,166,20191001000000
20191001,3900538,02,U,2,5,161,20191001000000
20191001,3900720,02,D,0,1,89,20191001000000
20191001,3900730,02,D,4,7,77,20191001000000
20191001,3900245,02,D,28,57,1255,20191001000000
20191001,3900338,02,D,213,506,654,20191001000000
20191001,3900343,02,D,3,32,363,20191001000000
20191001,3900346,02,D,12,177,334,20191001000000
20191001,3900320,02,U,247,251,2742,20191001000000
20191001,3900330,02,U,192,8,2198,20191001000000
20191001,3900341,02,U,75,17,606,20191001000000
20191001,3900351,02,D,0,2,123,20191001000000
20191001,3900142,02,D,279,995,1502,20191001000000
20191001,3900136,02,U,11,0,847,20191001000000
20191001,3900140,02,D,4,34,887,20191001000000
20191001,3900179,02,U,13,4,200,20191001000000
20191001,3900572,02,U,82,32,269,20191001000000
20191001,3900601,02,U,4,1,401,20191001000000
20191001,3900576,02,U,0,2,126,20191001000000
20191001,3900561,02,D,0,0,98,20191001000000
20191001,3900561,02,U,0,22,91,20191001000000
20191001,3900672,02,U,480,155,1562,20191001000000
20191001,3900559,02,U,0,1,53,20191001000000
20191001,3900281,02,D,74,47,783,20191001000000
20191001,3900073,04,D,90,0,90,20191001000000
20191001,3900295,02,U,0,2,163,20191001000000
20191001,3900055,04,D,1,60,160,20191001000000
20191001,3900322,04,D,0,66,81,20191001000000
20191001,3900323,04,D,0,81,0,20191001000000
20191001,3901068,02,U,90,0,90,20191001000000
20191001,3900191,02,D,1,13,79,20191001000000
20191001,3900507,02,U,17,0,209,20191001000000
20191001,3900701,02,U,5,0,443,20191001000000
20191001,3900388,09,D,1870,21,4640,20191001000000
20191001,3900387,09,D,270,2,1173,20191001000000
20191001,3900434,09,U,17,1,717,20191001000000
20191001,3900385,09,U,1,53,513,20191001000000
20191001,3900023,01,D,16,0,16,20191001000000
20191001,3900157,01,D,0,6,15,20191001000000
20191001,3900560,01,D,67,4,73,20191001000000
20191001,3900565,01,D,0,69,0,20191001000000
20191001,3900157,01,U,1,0,13,20191001000000
20191001,3900556,01,U,0,0,7,20191001000000
20191001,3900883,00,U,353,7549,24215,20191001000000
20191001,3900884,00,U,2264,1670,18677,20191001000000
20191001,3900023,07,D,5388,36,5761,20191001000000
20191001,3900114,10,D,0,559,0,20191001000000
20191001,3900884,07,U,662,636,5421,20191001000000
20191001,3900030,00,U,2,295,529,20191001000000
20191001,3900361,10,D,29,0,29,20191001000000
20191001,3900884,10,U,64,34,358,20191001000000
20191001,3900683,07,D,2,115,620,20191001000000
20191001,3900686,07,D,4,296,128,20191001000000
20191001,3900699,00,U,222,0,222,20191001000000
20191001,3901040,00,D,0,525,0,20191001000000
20191001,3901040,00,U,606,0,606,20191001000000
20191001,3900218,07,D,15,212,1660,20191001000000
20191001,3900025,07,U,16,4449,911,20191001000000
20191001,3900211,07,U,767,423,5599,20191001000000
20191001,3900231,07,U,460,12,1099,20191001000000
20191001,3900218,00,U,248,19,2550,20191001000000
20191001,3900199,07,D,10,113,458,20191001000000
20191001,3900195,00,U,186,60,483,20191001000000
20191001,3900195,10,U,30,0,30,20191001000000
20191001,3900248,00,U,888,90,2356,20191001000000
20191001,3900271,00,U,672,15,1278,20191001000000
20191001,3900263,00,D,2,16,662,20191001000000
20191001,3900130,10,U,243,55,2492,20191001000000
20191001,3900587,10,U,2659,0,2659,20191001000000
20191001,3900047,08,D,1166,952,2914,20191001000000
20191001,3900061,08,U,680,307,2878,20191001000000
20191001,3900073,08,U,669,269,1519,20191001000000
20191001,3900902,08,D,5,45,53,20191001000000
20191001,3900224,08,D,7,57,187,20191001000000
20191001,3900235,08,D,0,18,30,20191001000000
20191001,3900216,08,U,6,0,194,20191001000000
20191001,3900248,08,D,26,96,111,20191001000000
20191001,3900259,08,D,3,20,94,20191001000000
20191001,3900263,08,D,6,4,96,20191001000000
20191001,3900265,08,D,2,8,90,20191001000000
20191001,3900276,08,D,0,17,31,20191001000000
20191001,3900259,08,U,20,6,157,20191001000000
20191001,3900328,01,D,29,184,960,20191001000000
20191001,3900346,01,D,10,56,147,20191001000000
20191001,3900025,01,U,0,448,0,20191001000000
20191001,3900057,02,D,1004,2986,11434,20191001000000
20191001,3900085,02,D,1190,435,3291,20191001000000
20191001,3900099,02,D,577,847,3445,20191001000000
20191001,3900075,02,U,302,103,2900,20191001000000
20191001,3900095,02,U,2379,748,5016,20191001000000
20191001,3900039,02,D,336,106,3156,20191001000000
20191001,3900108,02,D,25,33,1314,20191001000000
20191001,3900694,02,D,5,17,512,20191001000000
20191001,3900902,02,D,106,277,636,20191001000000
20191001,3900689,02,U,26,6,597,20191001000000
20191001,3900690,02,U,59,2,577,20191001000000
20191001,3900283,04,D,2,13,184,20191001000000
20191001,3900292,04,D,16,69,79,20191001000000
20191001,3900058,02,U,32,14,885,20191001000000
20191001,3900229,02,D,220,246,477,20191001000000
20191001,3900235,02,D,1,52,281,20191001000000
20191001,3900214,02,U,110,73,793,20191001000000
20191001,3900218,02,U,180,37,713,20191001000000
20191001,3900231,02,U,62,42,390,20191001000000
20191001,3900236,02,U,5,130,276,20191001000000
20191001,3900242,02,U,421,0,421,20191001000000
20191001,3900039,04,D,97,10,552,20191001000000
20191001,3900224,04,D,7,31,67,20191001000000
20191001,3900539,02,D,9,184,9,20191001000000
20191001,3900206,04,U,29,3,245,20191001000000
20191001,3900211,04,U,90,76,215,20191001000000
20191001,3900539,04,U,63,0,63,20191001000000
20191001,3900202,04,D,0,5,101,20191001000000
20191001,3900058,04,U,18,3,253,20191001000000
20191001,3900208,04,U,6,2,152,20191001000000
20191001,3900271,02,D,194,519,473,20191001000000
20191001,3900716,02,D,2,5,54,20191001000000
20191001,3900722,02,D,2,3,88,20191001000000
20191001,3900717,02,U,5,4,61,20191001000000
20191001,3900718,02,U,30,21,82,20191001000000
20191001,3900727,02,U,9,12,87,20191001000000
20191001,3900256,02,D,3,51,943,20191001000000
20191001,3900276,02,D,2,169,268,20191001000000
20191001,3900276,02,U,179,4,531,20191001000000
20191001,3900279,02,U,356,0,356,20191001000000
20191001,3900320,02,D,260,223,2398,20191001000000
20191001,3900351,02,U,4,0,84,20191001000000
20191001,3900157,02,D,34,112,534,20191001000000
20191001,3900172,02,D,140,449,304,20191001000000
20191001,3900164,02,U,272,302,623,20191001000000
20191001,3900135,02,D,0,16,709,20191001000000
20191001,3900627,02,D,13,174,574,20191001000000
20191001,3900641,02,D,305,266,1134,20191001000000
20191001,3900631,02,U,243,25,1514,20191001000000
20191001,3900633,02,U,50,43,1434,20191001000000
20191001,3900647,02,U,250,434,873,20191001000000
20191001,3900138,02,U,1,3,492,20191001000000
20191001,3900567,02,D,7,4,224,20191001000000
20191001,3900576,02,D,0,0,146,20191001000000
20191001,3900608,02,D,6,29,609,20191001000000
20191001,3900604,02,U,114,34,654,20191001000000
20191001,3900613,02,U,44,32,366,20191001000000
20191001,3900560,02,U,3,5,113,20191001000000
20191001,3900565,02,U,8,14,55,20191001000000
20191001,3900280,02,D,193,46,756,20191001000000
20191001,3900283,02,D,24,93,730,20191001000000
20191001,3900288,02,D,11,64,611,20191001000000
20191001,3900295,02,D,2,0,233,20191001000000
20191001,3900052,04,D,18,55,393,20191001000000
20191001,3901068,02,D,0,116,0,20191001000000
20191001,3900651,02,D,9,7,55,20191001000000
20191001,3900516,02,D,0,3,40,20191001000000
20191001,3900519,02,U,25,9,50,20191001000000
20191001,3900706,02,U,41,16,170,20191001000000
20191001,3900240,02,D,0,4,14,20191001000000
20191001,3900431,09,D,23,802,3050,20191001000000
20191001,3900025,09,U,0,2616,0,20191001000000
20191001,3900385,09,D,45,1,533,20191001000000
20191001,3900429,09,U,77,7,890,20191001000000
20191001,3900423,09,D,5,47,951,20191001000000
20191001,3900164,01,D,6,3,17,20191001000000
20191001,3900552,01,U,0,0,7,20191001000000
20191001,3900561,01,U,0,0,60,20191001000000
20191001,3900883,98,U,701,1,700,20191001000000
20191001,3901063,98,U,1,245,0,20191001000000
20191001,3900073,00,D,2129,5651,24552,20191001000000
20191001,3900023,00,U,40,24031,668,20191001000000
20191001,3900896,00,U,3845,266,10414,20191001000000
20191001,3900894,00,D,288,1281,6113,20191001000000
20191001,3900894,07,D,62,235,1390,20191001000000
20191001,3900896,07,D,35,305,351,20191001000000
20191001,3900023,10,D,3004,0,3033,20191001000000
20191001,3900073,10,D,92,192,876,20191001000000
20191001,3900895,10,U,69,6,223,20191001000000
20191001,3900883,07,U,126,2470,8406,20191001000000
20191001,3900895,07,U,64,10,299,20191001000000
20191001,3900047,00,U,57,835,822,20191001000000
20191001,3900105,00,U,271,44,2001,20191001000000
20191001,3900883,10,U,2,151,336,20191001000000
20191001,3900699,07,D,0,128,0,20191001000000
20191001,3900025,00,U,10,4520,1818,20191001000000
20191001,3900231,00,U,340,10,918,20191001000000
20191001,3900242,00,U,695,0,695,20191001000000
20191001,3900025,00,D,5589,2,6490,20191001000000
20191001,3900204,07,D,19,123,354,20191001000000
20191001,3900025,10,U,0,78,0,20191001000000
20191001,3900259,07,D,7,238,1272,20191001000000
20191001,3900265,07,U,22,1,578,20191001000000
20191001,3900130,10,D,54,198,2097,20191001000000
20191001,3900030,08,D,1258,1,2700,20191001000000
20191001,3900105,08,D,90,87,626,20191001000000
20191001,3900109,08,D,21,71,229,20191001000000
20191001,3900111,08,D,17,273,366,20191001000000
20191001,3900096,08,U,433,432,1174,20191001000000
20191001,3900099,08,D,35,57,235,20191001000000
20191001,3900091,08,D,20,13,212,20191001000000
20191001,3900629,08,U,35,0,35,20191001000000
20191001,3900161,08,D,0,13,47,20191001000000
20191001,3900214,08,U,89,31,406,20191001000000
20191001,3900248,08,U,110,29,238,20191001000000
20191001,3900271,08,U,72,5,134,20191001000000
20191001,3900211,01,D,0,97,0,20191001000000
20191001,3900320,01,D,117,86,1139,20191001000000
20191001,3900332,01,D,50,307,662,20191001000000
20191001,3900057,01,U,144,27,607,20191001000000
20191001,3900327,01,D,0,9,186,20191001000000
20191001,3900047,02,D,4034,4444,13559,20191001000000
20191001,3900091,02,D,971,318,5303,20191001000000
20191001,3900061,02,U,2283,1922,11744,20191001000000
20191001,3900073,02,U,2272,1585,4689,20191001000000
20191001,3900076,02,U,32,4,489,20191001000000
20191001,3900099,02,U,898,572,3770,20191001000000
20191001,3900112,02,U,9,19,431,20191001000000
20191001,3900101,02,U,7,1,412,20191001000000
20191001,3900689,02,D,9,23,571,20191001000000
20191001,3900061,04,D,92,166,641,20191001000000
20191001,3900153,04,D,0,79,0,20191001000000
20191001,3900280,04,D,42,38,212,20191001000000
20191001,3900047,04,U,295,231,1100,20191001000000
20191001,3900280,04,U,41,81,244,20191001000000
20191001,3900090,02,D,63,13,974,20191001000000
20191001,3900058,02,D,8,121,534,20191001000000
20191001,3900231,02,D,29,74,332,20191001000000
20191001,3900242,02,D,0,233,0,20191001000000
20191001,3900206,02,U,148,33,1804,20191001000000
20191001,3900070,04,D,34,42,263,20191001000000
20191001,3900216,04,D,3,12,143,20191001000000
20191001,3900068,04,U,14,5,332,20191001000000
20191001,3900195,04,U,117,116,321,20191001000000
20191001,3900039,04,U,11,62,706,20191001000000
20191001,3900052,04,U,68,17,698,20191001000000
20191001,3900714,02,D,4,5,48,20191001000000
20191001,3900718,02,D,18,24,72,20191001000000
20191001,3900725,02,D,0,2,87,20191001000000
20191001,3900731,02,U,4,5,71,20191001000000
20191001,3900538,02,D,7,5,137,20191001000000
20191001,3900253,02,U,97,12,819,20191001000000
20191001,3900265,02,U,63,28,774,20191001000000
20191001,3900330,02,D,14,165,1534,20191001000000
20191001,3900336,02,D,4,13,414,20191001000000
20191001,3900332,02,U,817,97,2014,20191001000000
20191001,3900160,02,D,0,12,155,20191001000000
20191001,3900142,02,U,1081,310,2255,20191001000000
20191001,3900161,02,U,134,23,557,20191001000000
20191001,3900134,02,U,1,0,241,20191001000000
20191001,3900135,02,U,11,1,660,20191001000000
20191001,3900134,02,D,0,4,341,20191001000000
20191001,3900138,02,D,0,2,303,20191001000000
20191001,3900194,02,D,66,116,699,20191001000000
20191001,3900177,02,U,59,27,342,20191001000000
20191001,3900148,02,D,3,12,271,20191001000000
20191001,3900613,02,D,38,49,390,20191001000000
20191001,3900615,02,D,57,187,260,20191001000000
20191001,3900580,02,U,126,54,273,20191001000000
20191001,3900611,02,U,55,11,528,20191001000000
20191001,3900672,02,D,191,374,1226,20191001000000
20191001,3900285,02,D,34,100,664,20191001000000
20191001,3900282,02,U,55,91,682,20191001000000
20191001,3900323,04,U,28,0,28,20191001000000
20191001,3900707,02,D,4,3,112,20191001000000
20191001,3900437,09,D,0,1369,0,20191001000000
20191001,3900388,09,U,19,1949,3115,20191001000000
20191001,3900427,09,D,3,87,550,20191001000000
20191001,3900561,01,D,0,4,69,20191001000000
20191001,3901022,01,D,0,0,65,20191001000000
20191002,3900073,00,D,3953,6973,37128,20191002000000
20191002,3900894,00,U,1718,312,14066,20191002000000
20191002,3900361,00,D,1267,0,1267,20191002000000
20191002,3900114,07,D,0,664,0,20191002000000
20191002,3900023,10,D,4045,0,4081,20191002000000
20191002,3900894,10,D,41,64,528,20191002000000
20191002,3900361,07,U,0,887,0,20191002000000
20191002,3900111,07,U,384,8,594,20191002000000
20191002,3900883,10,U,5,183,591,20191002000000
20191002,3900896,10,U,201,12,347,20191002000000
20191002,3900105,07,D,29,79,984,20191002000000
20191002,3900902,00,D,23,1411,925,20191002000000
20191002,3900211,07,D,515,853,5454,20191002000000
20191002,3900218,07,D,39,213,1820,20191002000000
20191002,3900025,10,D,329,0,378,20191002000000
20191002,3900195,10,D,0,308,0,20191002000000
20191002,3900199,07,U,245,22,1166,20191002000000
20191002,3900276,07,U,478,1,846,20191002000000
20191002,3900587,10,D,0,3452,0,20191002000000
20191002,3900898,10,D,387,7,2899,20191002000000
20191002,3900066,08,U,401,94,2361,20191002000000
20191002,3900683,08,D,4,33,204,20191002000000
20191002,3900699,08,D,0,52,0,20191002000000
20191002,3900683,08,U,24,12,236,20191002000000
20191002,3900153,08,D,9,39,78,20191002000000
20191002,3900164,08,D,0,40,0,20191002000000
20191002,3900153,08,U,53,75,135,20191002000000
20191002,3900199,08,D,17,94,887,20191002000000
20191002,3900025,08,U,0,812,0,20191002000000
20191002,3900199,08,U,89,24,742,20191002000000
20191002,3900216,08,U,25,4,458,20191002000000
20191002,3900539,08,D,0,173,0,20191002000000
20191002,3900030,01,D,511,0,1015,20191002000000
20191002,3900030,01,U,1,698,725,20191002000000
20191002,3900057,01,U,166,35,882,20191002000000
20191002,3900348,01,U,80,28,212,20191002000000
20191002,3900066,02,D,1254,2261,12527,20191002000000
20191002,3900085,02,D,1430,607,5463,20191002000000
20191002,3900023,02,U,0,5976,0,20191002000000
20191002,3900030,02,U,18,8416,9270,20191002000000
